Div Name,School Name,Sch Type,"LowGrade","HighGrade",Subject,PassRate
AMHERST CO PBLC SCHS,ELON ELEM,Elem,PK,5,Mathematics,84
AMHERST CO PBLC SCHS,ELON ELEM,Elem,PK,5,Science,89
AMHERST CO PBLC SCHS,MADISON HEIGHTS ELEM,Elem,PK,5,English: Reading,71
AMHERST CO PBLC SCHS,MADISON HEIGHTS ELEM,Elem,PK,5,History & Social Sciences,93
AMHERST CO PBLC SCHS,MADISON HEIGHTS ELEM,Elem,PK,5,Mathematics,69
AMHERST CO PBLC SCHS,MADISON HEIGHTS ELEM,Elem,PK,5,Science,56
AMHERST CO PBLC SCHS,MONELISON MIDDLE,Middle,6,8,English: Reading,75
AMHERST CO PBLC SCHS,MONELISON MIDDLE,Middle,6,8,English: Writing,73
AMHERST CO PBLC SCHS,MONELISON MIDDLE,Middle,6,8,History & Social Sciences,80
AMHERST CO PBLC SCHS,MONELISON MIDDLE,Middle,6,8,Mathematics,81
AMHERST CO PBLC SCHS,MONELISON MIDDLE,Middle,6,8,Science,83
AMHERST CO PBLC SCHS,PLEASANT VIEW ELEM,Elem,PK,5,English: Reading,90
AMHERST CO PBLC SCHS,PLEASANT VIEW ELEM,Elem,PK,5,History & Social Sciences,100
AMHERST CO PBLC SCHS,PLEASANT VIEW ELEM,Elem,PK,5,Mathematics,93
AMHERST CO PBLC SCHS,PLEASANT VIEW ELEM,Elem,PK,5,Science,92
AMHERST CO PBLC SCHS,TEMPERANCE ELEM,Elem,PK,5,English: Reading,85
AMHERST CO PBLC SCHS,TEMPERANCE ELEM,Elem,PK,5,History & Social Sciences,100
AMHERST CO PBLC SCHS,TEMPERANCE ELEM,Elem,PK,5,Mathematics,95
AMHERST CO PBLC SCHS,TEMPERANCE ELEM,Elem,PK,5,Science,85
APPOMATTOX CO PBLC SCHS,APPOMATTOX CO PBLC SCHSHIGH,High,9,12,English: Reading,84
APPOMATTOX CO PBLC SCHS,APPOMATTOX CO PBLC SCHSHIGH,High,9,12,English: Writing,78
APPOMATTOX CO PBLC SCHS,APPOMATTOX CO PBLC SCHSHIGH,High,9,12,History & Social Sciences,83
APPOMATTOX CO PBLC SCHS,APPOMATTOX CO PBLC SCHSHIGH,High,9,12,Mathematics,91
APPOMATTOX CO PBLC SCHS,APPOMATTOX CO PBLC SCHSHIGH,High,9,12,Science,86
APPOMATTOX CO PBLC SCHS,APPOMATTOX ELEM,Elem,3,5,English: Reading,80
APPOMATTOX CO PBLC SCHS,APPOMATTOX ELEM,Elem,3,5,History & Social Sciences,91
APPOMATTOX CO PBLC SCHS,APPOMATTOX ELEM,Elem,3,5,Mathematics,81
APPOMATTOX CO PBLC SCHS,APPOMATTOX ELEM,Elem,3,5,Science,92
APPOMATTOX CO PBLC SCHS,APPOMATTOX MIDDLE,Middle,6,8,English: Reading,81
APPOMATTOX CO PBLC SCHS,APPOMATTOX MIDDLE,Middle,6,8,English: Writing,64
APPOMATTOX CO PBLC SCHS,APPOMATTOX MIDDLE,Middle,6,8,History & Social Sciences,90
APPOMATTOX CO PBLC SCHS,APPOMATTOX MIDDLE,Middle,6,8,Mathematics,86
APPOMATTOX CO PBLC SCHS,APPOMATTOX MIDDLE,Middle,6,8,Science,82
ARLINGTON CO PBLC SCHS,ABINGDON ELEM,Elem,PK,5,English: Reading,79
ARLINGTON CO PBLC SCHS,ABINGDON ELEM,Elem,PK,5,History & Social Sciences,85
ARLINGTON CO PBLC SCHS,ABINGDON ELEM,Elem,PK,5,Mathematics,75
ARLINGTON CO PBLC SCHS,ABINGDON ELEM,Elem,PK,5,Science,70
ARLINGTON CO PBLC SCHS,ARLINGTON COMMUNITY HIGH,High,9,12,English: Reading,62
ARLINGTON CO PBLC SCHS,ARLINGTON COMMUNITY HIGH,High,9,12,English: Writing,73
ARLINGTON CO PBLC SCHS,ARLINGTON COMMUNITY HIGH,High,9,12,History & Social Sciences,59
ARLINGTON CO PBLC SCHS,ARLINGTON COMMUNITY HIGH,High,9,12,Mathematics,71
ARLINGTON CO PBLC SCHS,ARLINGTON COMMUNITY HIGH,High,9,12,Science,64
ARLINGTON CO PBLC SCHS,ARLINGTON SCIENCE FOCUS,Elem,PK,5,English: Reading,93
ARLINGTON CO PBLC SCHS,ARLINGTON SCIENCE FOCUS,Elem,PK,5,History & Social Sciences,96
ARLINGTON CO PBLC SCHS,ARLINGTON SCIENCE FOCUS,Elem,PK,5,Mathematics,96
ARLINGTON CO PBLC SCHS,ARLINGTON SCIENCE FOCUS,Elem,PK,5,Science,96
ARLINGTON CO PBLC SCHS,ARLINGTON TRADITIONAL,Elem,PK,5,English: Reading,98
ARLINGTON CO PBLC SCHS,ARLINGTON TRADITIONAL,Elem,PK,5,History & Social Sciences,99
ARLINGTON CO PBLC SCHS,ARLINGTON TRADITIONAL,Elem,PK,5,Mathematics,97
ARLINGTON CO PBLC SCHS,ARLINGTON TRADITIONAL,Elem,PK,5,Science,97
ARLINGTON CO PBLC SCHS,ASHLAWN ELEM,Elem,PK,5,English: Reading,94
ARLINGTON CO PBLC SCHS,ASHLAWN ELEM,Elem,PK,5,History & Social Sciences,95
ARLINGTON CO PBLC SCHS,ASHLAWN ELEM,Elem,PK,5,Mathematics,95
ARLINGTON CO PBLC SCHS,ASHLAWN ELEM,Elem,PK,5,Science,87
ARLINGTON CO PBLC SCHS,BARCROFT ELEM,Elem,PK,5,English: Reading,73
ARLINGTON CO PBLC SCHS,BARCROFT ELEM,Elem,PK,5,History & Social Sciences,69
ARLINGTON CO PBLC SCHS,BARCROFT ELEM,Elem,PK,5,Mathematics,69
ARLINGTON CO PBLC SCHS,BARCROFT ELEM,Elem,PK,5,Science,68
ARLINGTON CO PBLC SCHS,BARRETT ELEM,Elem,PK,5,English: Reading,80
ARLINGTON CO PBLC SCHS,BARRETT ELEM,Elem,PK,5,History & Social Sciences,90
ARLINGTON CO PBLC SCHS,BARRETT ELEM,Elem,PK,5,Mathematics,79
ARLINGTON CO PBLC SCHS,BARRETT ELEM,Elem,PK,5,Science,75
ARLINGTON CO PBLC SCHS,CAMPBELL ELEM,Elem,PK,5,English: Reading,82
ARLINGTON CO PBLC SCHS,CAMPBELL ELEM,Elem,PK,5,History & Social Sciences,76
ARLINGTON CO PBLC SCHS,CAMPBELL ELEM,Elem,PK,5,Mathematics,85
ARLINGTON CO PBLC SCHS,CAMPBELL ELEM,Elem,PK,5,Science,76
ARLINGTON CO PBLC SCHS,CARLIN SPRINGS ELEM,Elem,PK,5,English: Reading,80
ARLINGTON CO PBLC SCHS,CARLIN SPRINGS ELEM,Elem,PK,5,History & Social Sciences,92
ARLINGTON CO PBLC SCHS,CARLIN SPRINGS ELEM,Elem,PK,5,Mathematics,84
ARLINGTON CO PBLC SCHS,CARLIN SPRINGS ELEM,Elem,PK,5,Science,80
ARLINGTON CO PBLC SCHS,CLAREMONT IMMERSION,Elem,PK,5,English: Reading,81
ARLINGTON CO PBLC SCHS,CLAREMONT IMMERSION,Elem,PK,5,History & Social Sciences,85
ARLINGTON CO PBLC SCHS,CLAREMONT IMMERSION,Elem,PK,5,Mathematics,84
ARLINGTON CO PBLC SCHS,CLAREMONT IMMERSION,Elem,PK,5,Science,88
ARLINGTON CO PBLC SCHS,DISCOVERY ELEM,Elem,PK,5,English: Reading,95
ARLINGTON CO PBLC SCHS,DISCOVERY ELEM,Elem,PK,5,History & Social Sciences,96
ARLINGTON CO PBLC SCHS,DISCOVERY ELEM,Elem,PK,5,Mathematics,93
ARLINGTON CO PBLC SCHS,DISCOVERY ELEM,Elem,PK,5,Science,94
ARLINGTON CO PBLC SCHS,DREW MODEL ELEM,Elem,PK,5,English: Reading,77
ARLINGTON CO PBLC SCHS,DREW MODEL ELEM,Elem,PK,5,History & Social Sciences,71
ARLINGTON CO PBLC SCHS,DREW MODEL ELEM,Elem,PK,5,Mathematics,73
ARLINGTON CO PBLC SCHS,DREW MODEL ELEM,Elem,PK,5,Science,72
ARLINGTON CO PBLC SCHS,FRANCIS SCOTT KEY ELEM,Elem,PK,5,English: Reading,82
ARLINGTON CO PBLC SCHS,FRANCIS SCOTT KEY ELEM,Elem,PK,5,History & Social Sciences,82
ARLINGTON CO PBLC SCHS,FRANCIS SCOTT KEY ELEM,Elem,PK,5,Mathematics,82
ARLINGTON CO PBLC SCHS,FRANCIS SCOTT KEY ELEM,Elem,PK,5,Science,83
ARLINGTON CO PBLC SCHS,GLEBE ELEM,Elem,PK,5,English: Reading,89
ARLINGTON CO PBLC SCHS,GLEBE ELEM,Elem,PK,5,History & Social Sciences,97
ARLINGTON CO PBLC SCHS,GLEBE ELEM,Elem,PK,5,Mathematics,91
ARLINGTON CO PBLC SCHS,GLEBE ELEM,Elem,PK,5,Science,91
ARLINGTON CO PBLC SCHS,GUNSTON MIDDLE,Middle,6,8,English: Reading,80
ARLINGTON CO PBLC SCHS,GUNSTON MIDDLE,Middle,6,8,English: Writing,83
ARLINGTON CO PBLC SCHS,GUNSTON MIDDLE,Middle,6,8,History & Social Sciences,85
ARLINGTON CO PBLC SCHS,GUNSTON MIDDLE,Middle,6,8,Mathematics,82
ARLINGTON CO PBLC SCHS,GUNSTON MIDDLE,Middle,6,8,Science,85
ARLINGTON CO PBLC SCHS,HENRY ELEM,Elem,PK,5,English: Reading,86
ARLINGTON CO PBLC SCHS,HENRY ELEM,Elem,PK,5,History & Social Sciences,94
ARLINGTON CO PBLC SCHS,HENRY ELEM,Elem,PK,5,Mathematics,89
ARLINGTON CO PBLC SCHS,HENRY ELEM,Elem,PK,5,Science,82
ARLINGTON CO PBLC SCHS,HOFFMAN-BOSTON ELEM,Elem,PK,5,English: Reading,90
ARLINGTON CO PBLC SCHS,HOFFMAN-BOSTON ELEM,Elem,PK,5,History & Social Sciences,97
ARLINGTON CO PBLC SCHS,HOFFMAN-BOSTON ELEM,Elem,PK,5,Mathematics,90
ARLINGTON CO PBLC SCHS,HOFFMAN-BOSTON ELEM,Elem,PK,5,Science,82
ARLINGTON CO PBLC SCHS,JAMESTOWN ELEM,Elem,PK,5,English: Reading,97
ARLINGTON CO PBLC SCHS,JAMESTOWN ELEM,Elem,PK,5,History & Social Sciences,97
ARLINGTON CO PBLC SCHS,JAMESTOWN ELEM,Elem,PK,5,Mathematics,97
ARLINGTON CO PBLC SCHS,JAMESTOWN ELEM,Elem,PK,5,Science,97
ARLINGTON CO PBLC SCHS,JEFFERSON MIDDLE,Middle,6,8,English: Reading,82
ARLINGTON CO PBLC SCHS,JEFFERSON MIDDLE,Middle,6,8,English: Writing,80
ARLINGTON CO PBLC SCHS,JEFFERSON MIDDLE,Middle,6,8,History & Social Sciences,87
ARLINGTON CO PBLC SCHS,JEFFERSON MIDDLE,Middle,6,8,Mathematics,85
ARLINGTON CO PBLC SCHS,JEFFERSON MIDDLE,Middle,6,8,Science,82
ARLINGTON CO PBLC SCHS,KENMORE MIDDLE,Middle,6,8,English: Reading,76
ARLINGTON CO PBLC SCHS,KENMORE MIDDLE,Middle,6,8,English: Writing,67
ARLINGTON CO PBLC SCHS,KENMORE MIDDLE,Middle,6,8,History & Social Sciences,82
ARLINGTON CO PBLC SCHS,KENMORE MIDDLE,Middle,6,8,Mathematics,82
ARLINGTON CO PBLC SCHS,KENMORE MIDDLE,Middle,6,8,Science,75
ARLINGTON CO PBLC SCHS,LONG BRANCH ELEM,Elem,PK,5,English: Reading,91
ARLINGTON CO PBLC SCHS,LONG BRANCH ELEM,Elem,PK,5,History & Social Sciences,83
ARLINGTON CO PBLC SCHS,LONG BRANCH ELEM,Elem,PK,5,Mathematics,90
ARLINGTON CO PBLC SCHS,LONG BRANCH ELEM,Elem,PK,5,Science,87
ARLINGTON CO PBLC SCHS,MCKINLEY ELEM,Elem,PK,5,English: Reading,98
ARLINGTON CO PBLC SCHS,MCKINLEY ELEM,Elem,PK,5,History & Social Sciences,100
ARLINGTON CO PBLC SCHS,MCKINLEY ELEM,Elem,PK,5,Mathematics,96
ARLINGTON CO PBLC SCHS,MCKINLEY ELEM,Elem,PK,5,Science,97
ARLINGTON CO PBLC SCHS,NOTTINGHAM ELEM,Elem,KG,5,English: Reading,96
ARLINGTON CO PBLC SCHS,NOTTINGHAM ELEM,Elem,KG,5,History & Social Sciences,97
ARLINGTON CO PBLC SCHS,NOTTINGHAM ELEM,Elem,KG,5,Mathematics,94
ARLINGTON CO PBLC SCHS,NOTTINGHAM ELEM,Elem,KG,5,Science,95
ARLINGTON CO PBLC SCHS,OAKRIDGE ELEM,Elem,PK,5,English: Reading,86
ARLINGTON CO PBLC SCHS,OAKRIDGE ELEM,Elem,PK,5,History & Social Sciences,62
ARLINGTON CO PBLC SCHS,OAKRIDGE ELEM,Elem,PK,5,Mathematics,88
ARLINGTON CO PBLC SCHS,OAKRIDGE ELEM,Elem,PK,5,Science,84
ARLINGTON CO PBLC SCHS,RANDOLPH ELEM,Elem,PK,5,English: Reading,75
ARLINGTON CO PBLC SCHS,RANDOLPH ELEM,Elem,PK,5,History & Social Sciences,90
ARLINGTON CO PBLC SCHS,RANDOLPH ELEM,Elem,PK,5,Mathematics,72
ARLINGTON CO PBLC SCHS,RANDOLPH ELEM,Elem,PK,5,Science,73
ARLINGTON CO PBLC SCHS,SWANSON MIDDLE,Middle,6,8,English: Reading,89
ARLINGTON CO PBLC SCHS,SWANSON MIDDLE,Middle,6,8,English: Writing,89
ARLINGTON CO PBLC SCHS,SWANSON MIDDLE,Middle,6,8,History & Social Sciences,94
ARLINGTON CO PBLC SCHS,SWANSON MIDDLE,Middle,6,8,Mathematics,90
ARLINGTON CO PBLC SCHS,SWANSON MIDDLE,Middle,6,8,Science,92
ARLINGTON CO PBLC SCHS,TAYLOR ELEM,Elem,PK,5,English: Reading,94
ARLINGTON CO PBLC SCHS,TAYLOR ELEM,Elem,PK,5,History & Social Sciences,96
ARLINGTON CO PBLC SCHS,TAYLOR ELEM,Elem,PK,5,Mathematics,93
ARLINGTON CO PBLC SCHS,TAYLOR ELEM,Elem,PK,5,Science,92
ARLINGTON CO PBLC SCHS,TUCKAHOE ELEM,Elem,PK,5,English: Reading,92
ARLINGTON CO PBLC SCHS,TUCKAHOE ELEM,Elem,PK,5,History & Social Sciences,98
ARLINGTON CO PBLC SCHS,TUCKAHOE ELEM,Elem,PK,5,Mathematics,89
ARLINGTON CO PBLC SCHS,TUCKAHOE ELEM,Elem,PK,5,Science,88
ARLINGTON CO PBLC SCHS,WAKEFIELD HIGH,High,9,12,English: Reading,82
ARLINGTON CO PBLC SCHS,WAKEFIELD HIGH,High,9,12,English: Writing,80
ARLINGTON CO PBLC SCHS,WAKEFIELD HIGH,High,9,12,History & Social Sciences,82
ARLINGTON CO PBLC SCHS,WAKEFIELD HIGH,High,9,12,Mathematics,82
ARLINGTON CO PBLC SCHS,WAKEFIELD HIGH,High,9,12,Science,81
ARLINGTON CO PBLC SCHS,WASHINGTON-LEE HIGH,High,9,12,English: Reading,91
ARLINGTON CO PBLC SCHS,WASHINGTON-LEE HIGH,High,9,12,English: Writing,89
ARLINGTON CO PBLC SCHS,WASHINGTON-LEE HIGH,High,9,12,History & Social Sciences,86
ARLINGTON CO PBLC SCHS,WASHINGTON-LEE HIGH,High,9,12,Mathematics,86
ARLINGTON CO PBLC SCHS,WASHINGTON-LEE HIGH,High,9,12,Science,88
ARLINGTON CO PBLC SCHS,WILLIAMSBURG MIDDLE,Middle,6,8,English: Reading,93
ARLINGTON CO PBLC SCHS,WILLIAMSBURG MIDDLE,Middle,6,8,English: Writing,94
ARLINGTON CO PBLC SCHS,WILLIAMSBURG MIDDLE,Middle,6,8,History & Social Sciences,95
ARLINGTON CO PBLC SCHS,WILLIAMSBURG MIDDLE,Middle,6,8,Mathematics,95
ARLINGTON CO PBLC SCHS,WILLIAMSBURG MIDDLE,Middle,6,8,Science,94
ARLINGTON CO PBLC SCHS,YORKTOWN HIGH,High,9,12,English: Reading,96
ARLINGTON CO PBLC SCHS,YORKTOWN HIGH,High,9,12,English: Writing,93
ARLINGTON CO PBLC SCHS,YORKTOWN HIGH,High,9,12,History & Social Sciences,93
ARLINGTON CO PBLC SCHS,YORKTOWN HIGH,High,9,12,Mathematics,87
ARLINGTON CO PBLC SCHS,YORKTOWN HIGH,High,9,12,Science,92
AUGUSTA CO PBLC SCHS,BEVERLEY MANOR ELEM,Elem,PK,5,English: Reading,76
AUGUSTA CO PBLC SCHS,BEVERLEY MANOR ELEM,Elem,PK,5,History & Social Sciences,92
AUGUSTA CO PBLC SCHS,BEVERLEY MANOR ELEM,Elem,PK,5,Mathematics,80
AUGUSTA CO PBLC SCHS,BEVERLEY MANOR ELEM,Elem,PK,5,Science,76
AUGUSTA CO PBLC SCHS,BEVERLEY MANOR MIDDLE,Middle,6,8,English: Reading,64
AUGUSTA CO PBLC SCHS,BEVERLEY MANOR MIDDLE,Middle,6,8,English: Writing,47
AUGUSTA CO PBLC SCHS,BEVERLEY MANOR MIDDLE,Middle,6,8,History & Social Sciences,78
AUGUSTA CO PBLC SCHS,BEVERLEY MANOR MIDDLE,Middle,6,8,Mathematics,73
AUGUSTA CO PBLC SCHS,BEVERLEY MANOR MIDDLE,Middle,6,8,Science,72
AUGUSTA CO PBLC SCHS,BUFFALO GAP HIGH,High,9,12,English: Reading,81
AUGUSTA CO PBLC SCHS,BUFFALO GAP HIGH,High,9,12,English: Writing,78
AUGUSTA CO PBLC SCHS,BUFFALO GAP HIGH,High,9,12,History & Social Sciences,91
AUGUSTA CO PBLC SCHS,BUFFALO GAP HIGH,High,9,12,Mathematics,88
AUGUSTA CO PBLC SCHS,BUFFALO GAP HIGH,High,9,12,Science,85
AUGUSTA CO PBLC SCHS,CASSELL ELEM,Elem,PK,5,English: Reading,83
AUGUSTA CO PBLC SCHS,CASSELL ELEM,Elem,PK,5,History & Social Sciences,93
AUGUSTA CO PBLC SCHS,CASSELL ELEM,Elem,PK,5,Mathematics,86
AUGUSTA CO PBLC SCHS,CASSELL ELEM,Elem,PK,5,Science,83
AUGUSTA CO PBLC SCHS,CHURCHVILLE ELEM,Elem,PK,5,English: Reading,75
AUGUSTA CO PBLC SCHS,CHURCHVILLE ELEM,Elem,PK,5,History & Social Sciences,81
AUGUSTA CO PBLC SCHS,CHURCHVILLE ELEM,Elem,PK,5,Mathematics,85
AUGUSTA CO PBLC SCHS,CHURCHVILLE ELEM,Elem,PK,5,Science,87
AUGUSTA CO PBLC SCHS,CRAIGSVILLE ELEM,Elem,PK,5,English: Reading,78
AUGUSTA CO PBLC SCHS,CRAIGSVILLE ELEM,Elem,PK,5,History & Social Sciences,75
AUGUSTA CO PBLC SCHS,CRAIGSVILLE ELEM,Elem,PK,5,Mathematics,84
AUGUSTA CO PBLC SCHS,CRAIGSVILLE ELEM,Elem,PK,5,Science,82
AUGUSTA CO PBLC SCHS,EDWARD G. CLYMORE ELEM,Elem,PK,5,English: Reading,79
AUGUSTA CO PBLC SCHS,EDWARD G. CLYMORE ELEM,Elem,PK,5,History & Social Sciences,91
AUGUSTA CO PBLC SCHS,EDWARD G. CLYMORE ELEM,Elem,PK,5,Mathematics,84
AUGUSTA CO PBLC SCHS,EDWARD G. CLYMORE ELEM,Elem,PK,5,Science,87
AUGUSTA CO PBLC SCHS,FORT DEFIANCE HIGH,High,9,12,English: Reading,87
AUGUSTA CO PBLC SCHS,FORT DEFIANCE HIGH,High,9,12,English: Writing,81
AUGUSTA CO PBLC SCHS,FORT DEFIANCE HIGH,High,9,12,History & Social Sciences,91
AUGUSTA CO PBLC SCHS,FORT DEFIANCE HIGH,High,9,12,Mathematics,86
AUGUSTA CO PBLC SCHS,FORT DEFIANCE HIGH,High,9,12,Science,88
AUGUSTA CO PBLC SCHS,GUY K. STUMP ELEM,Elem,PK,5,English: Reading,73
AUGUSTA CO PBLC SCHS,GUY K. STUMP ELEM,Elem,PK,5,History & Social Sciences,96
AUGUSTA CO PBLC SCHS,GUY K. STUMP ELEM,Elem,PK,5,Mathematics,77
AUGUSTA CO PBLC SCHS,GUY K. STUMP ELEM,Elem,PK,5,Science,81
AUGUSTA CO PBLC SCHS,NORTH RIVER ELEM,Elem,PK,5,English: Reading,73
AUGUSTA CO PBLC SCHS,NORTH RIVER ELEM,Elem,PK,5,History & Social Sciences,80
AUGUSTA CO PBLC SCHS,NORTH RIVER ELEM,Elem,PK,5,Mathematics,77
AUGUSTA CO PBLC SCHS,NORTH RIVER ELEM,Elem,PK,5,Science,78
AUGUSTA CO PBLC SCHS,RIVERHEADS ELEM,Elem,PK,5,English: Reading,69
AUGUSTA CO PBLC SCHS,RIVERHEADS ELEM,Elem,PK,5,History & Social Sciences,86
AUGUSTA CO PBLC SCHS,RIVERHEADS ELEM,Elem,PK,5,Mathematics,75
AUGUSTA CO PBLC SCHS,RIVERHEADS ELEM,Elem,PK,5,Science,81
AUGUSTA CO PBLC SCHS,RIVERHEADS HIGH,High,9,12,English: Reading,93
AUGUSTA CO PBLC SCHS,RIVERHEADS HIGH,High,9,12,English: Writing,91
AUGUSTA CO PBLC SCHS,RIVERHEADS HIGH,High,9,12,History & Social Sciences,95
AUGUSTA CO PBLC SCHS,RIVERHEADS HIGH,High,9,12,Mathematics,94
AUGUSTA CO PBLC SCHS,RIVERHEADS HIGH,High,9,12,Science,91
AUGUSTA CO PBLC SCHS,S. GORDON STEWART MIDDLE,Middle,6,8,English: Reading,78
AUGUSTA CO PBLC SCHS,S. GORDON STEWART MIDDLE,Middle,6,8,English: Writing,69
AUGUSTA CO PBLC SCHS,S. GORDON STEWART MIDDLE,Middle,6,8,History & Social Sciences,86
AUGUSTA CO PBLC SCHS,S. GORDON STEWART MIDDLE,Middle,6,8,Mathematics,79
AUGUSTA CO PBLC SCHS,S. GORDON STEWART MIDDLE,Middle,6,8,Science,81
AUGUSTA CO PBLC SCHS,STUARTS DRAFT ELEM,Elem,PK,5,English: Reading,69
AUGUSTA CO PBLC SCHS,STUARTS DRAFT ELEM,Elem,PK,5,History & Social Sciences,92
AUGUSTA CO PBLC SCHS,STUARTS DRAFT ELEM,Elem,PK,5,Mathematics,79
AUGUSTA CO PBLC SCHS,STUARTS DRAFT ELEM,Elem,PK,5,Science,89
AUGUSTA CO PBLC SCHS,STUARTS DRAFT HIGH,High,9,12,English: Reading,85
AUGUSTA CO PBLC SCHS,STUARTS DRAFT HIGH,High,9,12,English: Writing,81
AUGUSTA CO PBLC SCHS,STUARTS DRAFT HIGH,High,9,12,History & Social Sciences,92
AUGUSTA CO PBLC SCHS,STUARTS DRAFT HIGH,High,9,12,Mathematics,86
AUGUSTA CO PBLC SCHS,STUARTS DRAFT HIGH,High,9,12,Science,91
AUGUSTA CO PBLC SCHS,STUARTS DRAFT MIDDLE,Middle,6,8,English: Reading,79
AUGUSTA CO PBLC SCHS,STUARTS DRAFT MIDDLE,Middle,6,8,English: Writing,67
AUGUSTA CO PBLC SCHS,STUARTS DRAFT MIDDLE,Middle,6,8,History & Social Sciences,92
AUGUSTA CO PBLC SCHS,STUARTS DRAFT MIDDLE,Middle,6,8,Mathematics,86
AUGUSTA CO PBLC SCHS,STUARTS DRAFT MIDDLE,Middle,6,8,Science,90
AUGUSTA CO PBLC SCHS,VERONA ELEM,Elem,PK,5,English: Reading,70
AUGUSTA CO PBLC SCHS,VERONA ELEM,Elem,PK,5,History & Social Sciences,82
AUGUSTA CO PBLC SCHS,VERONA ELEM,Elem,PK,5,Mathematics,74
AUGUSTA CO PBLC SCHS,VERONA ELEM,Elem,PK,5,Science,69
AUGUSTA CO PBLC SCHS,WILSON ELEM,Elem,PK,5,English: Reading,73
AUGUSTA CO PBLC SCHS,WILSON ELEM,Elem,PK,5,History & Social Sciences,72
AUGUSTA CO PBLC SCHS,WILSON ELEM,Elem,PK,5,Mathematics,79
AUGUSTA CO PBLC SCHS,WILSON ELEM,Elem,PK,5,Science,73
AUGUSTA CO PBLC SCHS,WILSON MEMORIAL HIGH,High,9,12,English: Reading,89
AUGUSTA CO PBLC SCHS,WILSON MEMORIAL HIGH,High,9,12,English: Writing,87
AUGUSTA CO PBLC SCHS,WILSON MEMORIAL HIGH,High,9,12,History & Social Sciences,88
AUGUSTA CO PBLC SCHS,WILSON MEMORIAL HIGH,High,9,12,Mathematics,85
AUGUSTA CO PBLC SCHS,WILSON MEMORIAL HIGH,High,9,12,Science,89
AUGUSTA CO PBLC SCHS,WILSON MIDDLE,Middle,6,8,English: Reading,78
AUGUSTA CO PBLC SCHS,WILSON MIDDLE,Middle,6,8,English: Writing,76
AUGUSTA CO PBLC SCHS,WILSON MIDDLE,Middle,6,8,History & Social Sciences,90
AUGUSTA CO PBLC SCHS,WILSON MIDDLE,Middle,6,8,Mathematics,76
AUGUSTA CO PBLC SCHS,WILSON MIDDLE,Middle,6,8,Science,77
BATH CO PBLC SCHS,BATH CO PBLC SCHSHIGH,High,8,12,English: Reading,87
BATH CO PBLC SCHS,BATH CO PBLC SCHSHIGH,High,8,12,English: Writing,71
BATH CO PBLC SCHS,BATH CO PBLC SCHSHIGH,High,8,12,History & Social Sciences,75
BATH CO PBLC SCHS,BATH CO PBLC SCHSHIGH,High,8,12,Mathematics,89
BATH CO PBLC SCHS,BATH CO PBLC SCHSHIGH,High,8,12,Science,77
BATH CO PBLC SCHS,MILLBORO ELEM,Elem,PK,7,English: Reading,95
BATH CO PBLC SCHS,MILLBORO ELEM,Elem,PK,7,History & Social Sciences,96
BATH CO PBLC SCHS,MILLBORO ELEM,Elem,PK,7,Mathematics,95
BATH CO PBLC SCHS,MILLBORO ELEM,Elem,PK,7,Science,100
BATH CO PBLC SCHS,VALLEY ELEM,Elem,PK,7,English: Reading,84
BATH CO PBLC SCHS,VALLEY ELEM,Elem,PK,7,History & Social Sciences,91
BATH CO PBLC SCHS,VALLEY ELEM,Elem,PK,7,Mathematics,79
BATH CO PBLC SCHS,VALLEY ELEM,Elem,PK,7,Science,80
BEDFORD CO PBLC SCHS,BEDFORD ELEM,Elem,2,5,English: Reading,74
BEDFORD CO PBLC SCHS,BEDFORD ELEM,Elem,2,5,History & Social Sciences,84
BEDFORD CO PBLC SCHS,BEDFORD ELEM,Elem,2,5,Mathematics,77
BEDFORD CO PBLC SCHS,BEDFORD ELEM,Elem,2,5,Science,78
BEDFORD CO PBLC SCHS,BEDFORD MIDDLE,Middle,6,8,English: Reading,76
BEDFORD CO PBLC SCHS,BEDFORD MIDDLE,Middle,6,8,English: Writing,78
BEDFORD CO PBLC SCHS,BEDFORD MIDDLE,Middle,6,8,History & Social Sciences,73
BEDFORD CO PBLC SCHS,BEDFORD MIDDLE,Middle,6,8,Mathematics,78
BEDFORD CO PBLC SCHS,BEDFORD MIDDLE,Middle,6,8,Science,92
BEDFORD CO PBLC SCHS,BIG ISLAND ELEM,Elem,PK,5,English: Reading,81
BEDFORD CO PBLC SCHS,BIG ISLAND ELEM,Elem,PK,5,History & Social Sciences,82
BEDFORD CO PBLC SCHS,BIG ISLAND ELEM,Elem,PK,5,Mathematics,77
BEDFORD CO PBLC SCHS,BIG ISLAND ELEM,Elem,PK,5,Science,94
,,Elem,PK,5,English: Reading,
,,Elem,PK,5,History & Social Sciences,
,,Elem,PK,5,Mathematics,
,,Elem,PK,5,Science,
,,Elem,KG,5,English: Reading,81
,,Elem,KG,5,History & Social Sciences,84
,,Elem,KG,5,Mathematics,78
,,Elem,KG,5,Science,73
,,Elem,KG,5,English: Reading,88
,,Elem,KG,5,History & Social Sciences,91
,,Elem,KG,5,Mathematics,85
,,Elem,KG,5,Science,92
,,Middle,6,8,English: Reading,84
,,Middle,6,8,English: Writing,84
,,Middle,6,8,History & Social Sciences,92
,,Middle,6,8,Mathematics,88
,,Middle,6,8,Science,92
,,Elem,PK,5,English: Reading,84
,,Elem,PK,5,History & Social Sciences,99
